Format Version,1.23,Take Name,Exp_A1_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-12-06 09.12.15.497 AM,Total Frames in Take,587,Total Exported Frames,587,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
27,0.225000,0.038848,-0.094346,0.140312,-0.984836,0.065562,1.756341,0.805933,0.001294,0.060768,1.740818,0.796625,0.555675,0.052137,1.695796,0.814257,0.000000,0.060162,1.759619,0.766356,0.196538,0.083288,1.823143,0.804827,0.813855,0.071454,1.762331,0.847598,0.843500,0.060788,1.742425,0.797294,0.052099,1.695813,0.815131,0.057844,1.761782,0.765339,0.083024,1.822726,0.805212,0.070943,1.761837,0.847670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,0.038961,-0.094083,0.140089,-0.984889,0.065599,1.756336,0.806201,0.001309,0.060818,1.740808,0.796895,0.564633,0.052201,1.695786,0.814535,0.781357,0.060217,1.759602,0.766622,0.167600,0.083293,1.823147,0.805087,0.843401,0.071468,1.762340,0.847868,0.821525,0.060807,1.742429,0.797472,0.052130,1.695758,0.815340,0.057876,1.761756,0.765488,0.082981,1.822694,0.805457,0.070969,1.761826,0.847931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,0.039000,-0.093720,0.139870,-0.984953,0.065643,1.756324,0.806464,0.001310,0.060875,1.740792,0.797157,0.579915,0.052268,1.695768,0.814796,0.828210,0.060286,1.759581,0.766880,0.108865,0.083305,1.823142,0.805353,0.842034,0.071480,1.762335,0.848134,0.827901,0.060860,1.742397,0.797656,0.052144,1.695706,0.815469,0.057833,1.761863,0.765662,0.082978,1.822731,0.805704,0.071000,1.761843,0.848104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,0.038992,-0.093557,0.139721,-0.984990,0.065672,1.756326,0.806701,0.001277,0.060912,1.740793,0.797392,0.590824,0.052313,1.695766,0.815028,0.840157,0.060327,1.759581,0.767115,0.108376,0.083313,1.823150,0.805596,0.864569,0.071493,1.762339,0.848373,0.825871,0.060882,1.742380,0.797791,0.052173,1.695697,0.815649,0.057852,1.761808,0.765835,0.083042,1.822774,0.805876,0.071042,1.761832,0.848217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,0.039024,-0.093630,0.139559,-0.985004,0.065677,1.756363,0.806897,0.001281,0.060920,1.740828,0.797589,0.590824,0.052339,1.695799,0.815227,0.840157,0.060324,1.759616,0.767312,0.108376,0.083296,1.823192,0.805788,0.864569,0.071503,1.762378,0.848568,0.825871,0.060899,1.742362,0.797935,0.052219,1.695699,0.815821,0.057861,1.761756,0.766007,0.083029,1.822772,0.806064,0.071051,1.762152,0.848051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,0.039028,-0.093285,0.139379,-0.985063,0.065698,1.756386,0.807092,0.001268,0.060954,1.740849,0.797782,0.619663,0.052378,1.695817,0.815418,0.875990,0.060370,1.759635,0.767504,0.092497,0.083291,1.823223,0.805991,0.866475,0.071494,1.762407,0.848767,0.822975,0.060964,1.742341,0.798078,0.052235,1.695716,0.815882,0.057855,1.761865,0.766134,0.083009,1.822839,0.806232,0.071037,1.762141,0.848295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,0.039043,-0.093007,0.139214,-0.985112,0.065716,1.756415,0.807282,0.001243,0.060983,1.740875,0.797970,0.621173,0.052414,1.695842,0.815604,0.883173,0.060409,1.759659,0.767690,0.092543,0.083286,1.823258,0.806185,0.879876,0.071487,1.762441,0.848959,0.838123,0.060989,1.742374,0.798195,0.052273,1.695736,0.816037,0.057898,1.761862,0.766271,0.083021,1.822893,0.806351,0.071066,1.762172,0.848547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,0.038961,-0.092887,0.139019,-0.985154,0.065715,1.756450,0.807453,0.001210,0.060990,1.740910,0.798138,0.621173,0.052435,1.695871,0.815762,0.883173,0.060417,1.759699,0.767861,0.092543,0.083259,1.823300,0.806372,0.879876,0.071474,1.762471,0.849132,0.838123,0.060996,1.742368,0.798288,0.052294,1.695732,0.816129,0.057978,1.761824,0.766398,0.082986,1.822943,0.806503,0.071040,1.762159,0.848715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,0.038883,-0.092758,0.138947,-0.985179,0.065725,1.756470,0.807603,0.001232,0.061006,1.740931,0.798285,0.633672,0.052452,1.695888,0.815901,0.895896,0.060438,1.759723,0.768010,0.112582,0.083260,1.823323,0.806536,0.882774,0.071472,1.762487,0.849285,0.830465,0.061032,1.742380,0.798387,0.052323,1.695712,0.816191,0.058027,1.761846,0.766493,0.083089,1.822877,0.806585,0.071094,1.762121,0.848795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,0.038750,-0.092754,0.138836,-0.985200,0.065727,1.756494,0.807742,0.001218,0.061010,1.740956,0.798418,0.632798,0.052465,1.695906,0.816021,0.917066,0.060440,1.759757,0.768149,0.115049,0.083248,1.823350,0.806694,0.886491,0.071470,1.762500,0.849425,0.810511,0.061057,1.742423,0.798475,0.052355,1.695740,0.816287,0.058030,1.761826,0.766586,0.083065,1.822935,0.806704,0.071094,1.762062,0.848934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,0.038590,-0.092843,0.138773,-0.985207,0.065730,1.756517,0.807874,0.001224,0.061014,1.740983,0.798546,0.634678,0.052475,1.695925,0.816134,0.924874,0.060437,1.759794,0.768283,0.104046,0.083245,1.823376,0.806848,0.881258,0.071478,1.762509,0.849559,0.812738,0.061019,1.742444,0.798540,0.052390,1.695790,0.816389,0.058002,1.761875,0.766676,0.083099,1.822924,0.806842,0.071146,1.762052,0.849068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,0.038514,-0.092643,0.138700,-0.985239,0.065757,1.756525,0.808005,0.001256,0.061047,1.740991,0.798673,0.634678,0.052507,1.695931,0.816252,0.924874,0.060480,1.759806,0.768412,0.104046,0.083262,1.823387,0.806993,0.881258,0.071487,1.762513,0.849693,0.812738,0.061090,1.742442,0.798619,0.052425,1.695795,0.816493,0.057861,1.762024,0.766688,0.083110,1.822969,0.806930,0.071159,1.762063,0.849161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,0.038418,-0.092933,0.138648,-0.985223,0.065756,1.756553,0.808096,0.001244,0.061041,1.741021,0.798763,0.636840,0.052514,1.695955,0.816334,0.928028,0.060457,1.759844,0.768507,0.039809,0.083257,1.823416,0.807093,0.887739,0.071508,1.762530,0.849783,0.807485,0.061097,1.742513,0.798680,0.052478,1.695746,0.816583,0.058114,1.761847,0.766791,0.083160,1.822946,0.806987,0.071221,1.762115,0.849092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,0.038372,-0.092628,0.138620,-0.985258,0.065785,1.756554,0.808186,0.001265,0.061078,1.741021,0.798850,0.632089,0.052544,1.695955,0.816416,0.942263,0.060511,1.759845,0.768594,0.055500,0.083282,1.823418,0.807195,0.870555,0.071512,1.762530,0.849877,0.785924,0.061146,1.742486,0.798724,0.052488,1.695774,0.816549,0.057978,1.761993,0.766794,0.083179,1.822938,0.807029,0.071186,1.762090,0.849218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,0.038386,-0.092314,0.138624,-0.985286,0.065816,1.756564,0.808259,0.001274,0.061115,1.741030,0.798922,0.620310,0.052571,1.695965,0.816487,0.949453,0.060566,1.759850,0.768664,0.062244,0.083311,1.823428,0.807272,0.871005,0.071516,1.762545,0.849953,0.776368,0.061179,1.742540,0.798770,0.052526,1.695818,0.816618,0.058097,1.761974,0.766802,0.083231,1.822964,0.807061,0.071201,1.762160,0.849209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,0.038386,-0.092185,0.138672,-0.985291,0.065824,1.756590,0.808301,0.001253,0.061125,1.741056,0.798963,0.620310,0.052572,1.695993,0.816528,0.949453,0.060585,1.759875,0.768704,0.062244,0.083326,1.823453,0.807315,0.871005,0.071515,1.762573,0.849995,0.776368,0.061237,1.742524,0.798765,0.052572,1.695860,0.816660,0.058333,1.761837,0.766882,0.083298,1.822904,0.807055,0.071184,1.762179,0.849234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,0.038414,-0.091763,0.138751,-0.985318,0.065863,1.756583,0.808349,0.001282,0.061169,1.741048,0.799009,0.628709,0.052597,1.695989,0.816576,0.953217,0.060657,1.759861,0.768747,0.125184,0.083372,1.823443,0.807365,0.847959,0.071519,1.762573,0.850047,0.770284,0.061265,1.742495,0.798788,0.052590,1.695840,0.816657,0.058190,1.761968,0.766841,0.083350,1.822882,0.807068,0.071215,1.762091,0.849337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,0.038477,-0.092669,0.138823,-0.985221,0.065863,1.756642,0.808318,0.001334,0.061149,1.741109,0.798985,0.646466,0.052598,1.696050,0.816563,0.925282,0.060586,1.759926,0.768725,0.091442,0.083386,1.823499,0.807309,0.834911,0.071596,1.762626,0.850006,0.630523,0.061306,1.742503,0.798801,0.052636,1.695806,0.816731,0.058207,1.761937,0.766854,0.083402,1.822885,0.807066,0.071507,1.762569,0.848532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,0.038372,-0.093518,0.139358,-0.985069,0.065891,1.756696,0.808281,0.001242,0.061144,1.741172,0.798951,0.664042,0.052569,1.696117,0.816527,0.906138,0.060554,1.759999,0.768698,0.160796,0.083492,1.823532,0.807266,0.800251,0.071700,1.762659,0.849961,0.652520,0.061330,1.742493,0.798793,0.052672,1.695812,0.816721,0.058357,1.761811,0.766920,0.083903,1.822887,0.807035,0.071598,1.762510,0.848583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,0.038396,-0.094230,0.139340,-0.985003,0.065903,1.756727,0.808252,0.001326,0.061142,1.741205,0.798927,0.664042,0.052590,1.696147,0.816509,0.906138,0.060509,1.760036,0.768678,0.160796,0.083504,1.823563,0.807222,0.800251,0.071771,1.762684,0.849926,0.652520,0.061317,1.742518,0.798786,0.052704,1.695849,0.816652,0.058107,1.762024,0.766868,0.083478,1.822891,0.807049,0.071672,1.762486,0.848610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,0.038415,-0.094380,0.139842,-0.984917,0.065956,1.756752,0.808221,0.001269,0.061175,1.741233,0.798898,0.668558,0.052583,1.696187,0.816487,0.890677,0.060554,1.760063,0.768648,0.119306,0.083624,1.823570,0.807179,0.804134,0.071841,1.762707,0.849892,0.664203,0.061329,1.742545,0.798782,0.052721,1.695828,0.816695,0.058173,1.761948,0.766861,0.083998,1.822905,0.807000,0.071703,1.762502,0.848572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,0.038421,-0.094710,0.140213,-0.984832,0.065993,1.756783,0.808178,0.001257,0.061195,1.741269,0.798858,0.685932,0.052578,1.696229,0.816452,0.889814,0.060568,1.760099,0.768608,0.141138,0.083713,1.823588,0.807125,0.811721,0.071909,1.762734,0.849845,0.647531,0.061405,1.742504,0.798767,0.052751,1.695884,0.816666,0.058213,1.761883,0.766855,0.084005,1.822907,0.806987,0.071726,1.762550,0.848459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,0.038600,-0.094329,0.140509,-0.984819,0.066050,1.756792,0.808153,0.001274,0.061250,1.741274,0.798838,0.685932,0.052598,1.696248,0.816449,0.889814,0.060655,1.760089,0.768577,0.141138,0.083805,1.823586,0.807078,0.811721,0.071939,1.762760,0.849821,0.647531,0.061444,1.742508,0.798774,0.052776,1.695928,0.816691,0.058248,1.761945,0.766851,0.084016,1.822887,0.806945,0.071691,1.762544,0.848608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,0.038728,-0.094064,0.140738,-0.984807,0.066085,1.756805,0.808127,0.001266,0.061284,1.741287,0.798815,0.687408,0.052604,1.696270,0.816439,0.890179,0.060712,1.760090,0.768548,0.126035,0.083869,1.823592,0.807037,0.814444,0.071956,1.762787,0.849796,0.685692,0.061443,1.742529,0.798774,0.052772,1.695906,0.816729,0.058308,1.761908,0.766821,0.083998,1.822935,0.806950,0.071662,1.762563,0.848598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,0.038875,-0.093702,0.140899,-0.984813,0.066120,1.756809,0.808107,0.001246,0.061321,1.741287,0.798799,0.692774,0.052618,1.696281,0.816435,0.881271,0.060775,1.760079,0.768523,0.114340,0.083922,1.823590,0.807001,0.841251,0.071965,1.762806,0.849778,0.709987,0.061460,1.742508,0.798765,0.052761,1.695920,0.816709,0.058273,1.761939,0.766841,0.083978,1.822963,0.806921,0.071671,1.762547,0.848686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,0.039015,-0.093552,0.141055,-0.984799,0.066145,1.756822,0.808083,0.001270,0.061344,1.741299,0.798779,0.688921,0.052623,1.696301,0.816428,0.875770,0.060811,1.760080,0.768496,0.098326,0.083965,1.823599,0.806958,0.841174,0.071979,1.762833,0.849753,0.689884,0.061463,1.742538,0.798776,0.052751,1.695932,0.816736,0.058231,1.761982,0.766843,0.083994,1.822965,0.806929,0.071712,1.762634,0.848558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,0.038992,-0.093843,0.141170,-0.984756,0.066143,1.756847,0.808057,0.001249,0.061333,1.741326,0.798753,0.688921,0.052611,1.696329,0.816404,0.875770,0.060788,1.760110,0.768473,0.098326,0.083981,1.823619,0.806929,0.841174,0.072003,1.762852,0.849724,0.689884,0.061397,1.742579,0.798775,0.052772,1.695950,0.816731,0.058205,1.761940,0.766850,0.083986,1.823003,0.806955,0.071732,1.762597,0.848577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,0.039072,-0.093758,0.141235,-0.984751,0.066160,1.756848,0.808042,0.001278,0.061349,1.741326,0.798741,0.686207,0.052619,1.696333,0.816399,0.868530,0.060811,1.760104,0.768457,0.110564,0.084004,1.823618,0.806904,0.845923,0.072014,1.762861,0.849709,0.698599,0.061397,1.742558,0.798787,0.052769,1.695916,0.816737,0.058115,1.762046,0.766859,0.083966,1.822976,0.806957,0.071737,1.762608,0.848572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,0.039058,-0.093915,0.141321,-0.984725,0.066152,1.756865,0.808022,0.001291,0.061336,1.741344,0.798722,0.680591,0.052602,1.696352,0.816380,0.862141,0.060791,1.760124,0.768439,0.082292,0.084009,1.823631,0.806882,0.835869,0.072020,1.762874,0.849688,0.690504,0.061340,1.742618,0.798817,0.052738,1.695940,0.816720,0.058105,1.762078,0.766877,0.083965,1.822984,0.806985,0.071714,1.762634,0.848513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,0.039010,-0.094264,0.141335,-0.984691,0.066126,1.756889,0.808005,0.001258,0.061303,1.741371,0.798705,0.689955,0.052578,1.696375,0.816361,0.844141,0.060740,1.760156,0.768426,0.131304,0.083988,1.823654,0.806866,0.836518,0.072023,1.762890,0.849668,0.704034,0.061363,1.742603,0.798834,0.052752,1.695947,0.816779,0.058186,1.761947,0.766895,0.083922,1.823019,0.807006,0.071685,1.762647,0.848560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,0.039178,-0.093785,0.141266,-0.984740,0.066143,1.756876,0.808016,0.001290,0.061331,1.741352,0.798718,0.689955,0.052600,1.696363,0.816386,0.844141,0.060791,1.760124,0.768430,0.131304,0.083990,1.823645,0.806862,0.836518,0.072001,1.762897,0.849681,0.704034,0.061376,1.742571,0.798837,0.052784,1.695851,0.816869,0.058170,1.762070,0.766876,0.083881,1.823015,0.807016,0.071628,1.762694,0.848663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,0.039255,-0.093418,0.141239,-0.984776,0.066134,1.756880,0.808011,0.001288,0.061330,1.741354,0.798714,0.693615,0.052592,1.696368,0.816386,0.818034,0.060810,1.760118,0.768421,0.096059,0.083975,1.823650,0.806853,0.835642,0.071962,1.762912,0.849679,0.724271,0.061364,1.742604,0.798851,0.052726,1.695938,0.816792,0.058200,1.762046,0.766864,0.083860,1.823022,0.807012,0.071562,1.762685,0.848625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,0.039306,-0.093152,0.141169,-0.984809,0.066116,1.756881,0.808005,0.001269,0.061320,1.741352,0.798708,0.688010,0.052581,1.696368,0.816384,0.822056,0.060811,1.760112,0.768412,0.116491,0.083947,1.823655,0.806846,0.837457,0.071922,1.762921,0.849675,0.717163,0.061353,1.742592,0.798848,0.052765,1.695870,0.816858,0.058213,1.761946,0.766872,0.083830,1.823036,0.807008,0.071522,1.762652,0.848652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,0.039318,-0.093147,0.141141,-0.984813,0.066085,1.756886,0.808002,0.001299,0.061290,1.741357,0.798706,0.668221,0.052553,1.696372,0.816382,0.845666,0.060780,1.760116,0.768409,0.090845,0.083911,1.823660,0.806842,0.830334,0.071890,1.762927,0.849672,0.727694,0.061245,1.742670,0.798893,0.052685,1.695942,0.816805,0.058102,1.762058,0.766899,0.083785,1.823015,0.807010,0.071528,1.762633,0.848688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,0.039284,-0.094038,0.140636,-0.984802,0.066001,1.756896,0.807998,0.001338,0.061203,1.741366,0.798704,0.668221,0.052539,1.696366,0.816377,0.845666,0.060622,1.760137,0.768416,0.090845,0.083764,1.823687,0.806834,0.830334,0.071875,1.762925,0.849661,0.727694,0.061200,1.742680,0.798909,0.052727,1.695835,0.816911,0.058062,1.762013,0.766919,0.083314,1.823040,0.807031,0.071552,1.762598,0.848694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,0.039071,-0.095113,0.140637,-0.984707,0.065937,1.756927,0.807982,0.001227,0.061117,1.741404,0.798687,0.691875,0.052483,1.696393,0.816345,0.803768,0.060476,1.760197,0.768413,0.179987,0.083708,1.823716,0.806828,0.822311,0.071898,1.762925,0.849636,0.721304,0.061194,1.742617,0.798895,0.052718,1.695867,0.816878,0.058001,1.761915,0.767119,0.083718,1.823038,0.807042,0.071578,1.762673,0.848598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,0.038880,-0.096720,0.140144,-0.984628,0.065826,1.756968,0.807970,0.001304,0.060990,1.741450,0.798675,0.678169,0.052447,1.696416,0.816320,0.801142,0.060239,1.760270,0.768421,0.196443,0.083541,1.823772,0.806821,0.792536,0.071915,1.762933,0.849610,0.731925,0.061053,1.742712,0.798924,0.052665,1.695915,0.816898,0.057896,1.762028,0.767098,0.083172,1.823073,0.807073,0.071577,1.762700,0.848619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,0.038693,-0.098003,0.139676,-0.984576,0.065734,1.756993,0.807961,0.001276,0.060887,1.741479,0.798666,0.678169,0.052423,1.696424,0.816296,0.801142,0.060044,1.760323,0.768430,0.196443,0.083395,1.823812,0.806822,0.792536,0.071924,1.762929,0.849591,0.731925,0.061110,1.742687,0.798934,0.052708,1.695890,0.816919,0.057947,1.761912,0.767130,0.083136,1.823087,0.807072,0.071528,1.762622,0.848680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,0.038767,-0.097371,0.139235,-0.984698,0.065694,1.756939,0.808024,0.001255,0.060872,1.741418,0.798727,0.685655,0.052431,1.696359,0.816357,0.782736,0.060049,1.760254,0.768485,0.266402,0.083291,1.823775,0.806892,0.797734,0.071827,1.762890,0.849660,0.740237,0.061063,1.742698,0.798982,0.052709,1.695816,0.816973,0.057952,1.761927,0.767135,0.083093,1.823067,0.807095,0.071260,1.762185,0.849430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,0.038873,-0.096727,0.138867,-0.984809,0.065663,1.756907,0.808076,0.001265,0.060866,1.741379,0.798778,0.659888,0.052439,1.696318,0.816411,0.802245,0.060064,1.760205,0.768529,0.235601,0.083206,1.823756,0.806945,0.825558,0.071739,1.762876,0.849718,0.789289,0.061079,1.742701,0.799017,0.052723,1.695873,0.817000,0.057979,1.761979,0.767167,0.083084,1.823090,0.807113,0.071231,1.762294,0.849380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,0.038941,-0.096337,0.138539,-0.984891,0.065629,1.756888,0.808124,0.001237,0.060850,1.741355,0.798825,0.658846,0.052442,1.696291,0.816459,0.802327,0.060056,1.760175,0.768573,0.265313,0.083125,1.823750,0.806994,0.831079,0.071670,1.762868,0.849769,0.802940,0.061103,1.742678,0.799043,0.052749,1.695883,0.817063,0.058073,1.761859,0.767206,0.083068,1.823092,0.807140,0.071213,1.762304,0.849463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,0.038991,-0.095904,0.138257,-0.984971,0.065611,1.756868,0.808163,0.001244,0.060849,1.741331,0.798862,0.658846,0.052455,1.696265,0.816497,0.802327,0.060069,1.760146,0.768606,0.265313,0.083067,1.823740,0.807037,0.831079,0.071614,1.762858,0.849812,0.802940,0.061113,1.742687,0.799076,0.052779,1.695836,0.817011,0.058049,1.761894,0.767223,0.083088,1.823078,0.807164,0.071233,1.762341,0.849447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,0.039026,-0.096537,0.138080,-0.984932,0.065590,1.756891,0.808164,0.001307,0.060821,1.741353,0.798868,0.650354,0.052463,1.696282,0.816507,0.813952,0.059997,1.760172,0.768615,0.247951,0.083025,1.823768,0.807025,0.831327,0.071645,1.762877,0.849807,0.815150,0.061201,1.742639,0.799168,0.052805,1.695808,0.817140,0.058061,1.761946,0.767258,0.083148,1.823076,0.807208,0.071481,1.762671,0.848881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,0.039039,-0.096736,0.138469,-0.984857,0.065629,1.756918,0.808168,0.001259,0.060844,1.741384,0.798874,0.651583,0.052456,1.696321,0.816519,0.786640,0.060023,1.760202,0.768621,0.288586,0.083117,1.823782,0.807018,0.757027,0.071704,1.762902,0.849808,0.758093,0.061287,1.742666,0.799192,0.052873,1.695940,0.817159,0.058151,1.761868,0.767273,0.083731,1.823053,0.807210,0.071578,1.762693,0.848871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,0.039169,-0.096268,0.138825,-0.984848,0.065703,1.756917,0.808197,0.001274,0.060916,1.741381,0.798906,0.641029,0.052484,1.696331,0.816563,0.783649,0.060136,1.760186,0.768644,0.248039,0.083235,1.823768,0.807033,0.759140,0.071744,1.762915,0.849840,0.797398,0.061331,1.742709,0.799263,0.052920,1.695909,0.817180,0.058107,1.761986,0.767343,0.083823,1.823034,0.807242,0.071656,1.762645,0.849081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,0.039284,-0.095903,0.139177,-0.984829,0.065784,1.756921,0.808230,0.001292,0.060994,1.741385,0.798941,0.641029,0.052520,1.696347,0.816611,0.783649,0.060247,1.760178,0.768671,0.248039,0.083360,1.823761,0.807052,0.759140,0.071799,1.762932,0.849874,0.797398,0.061420,1.742733,0.799354,0.052957,1.695918,0.817219,0.058161,1.762038,0.767391,0.083936,1.823045,0.807303,0.071754,1.762700,0.849043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,0.039188,-0.096315,0.139501,-0.984747,0.065842,1.756951,0.808266,0.001289,0.061034,1.741421,0.798977,0.631755,0.052541,1.696386,0.816643,0.784218,0.060277,1.760222,0.768712,0.231443,0.083465,1.823779,0.807090,0.762006,0.071894,1.762949,0.849907,0.783876,0.061490,1.742750,0.799447,0.053027,1.695961,0.817277,0.058429,1.762118,0.767601,0.084038,1.823045,0.807397,0.071839,1.762700,0.849089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,0.039204,-0.095931,0.139769,-0.984746,0.065937,1.756960,0.808327,0.001290,0.061128,1.741430,0.799038,0.626824,0.052600,1.696402,0.816705,0.791550,0.060404,1.760226,0.768769,0.253509,0.083593,1.823779,0.807153,0.756265,0.071959,1.762962,0.849972,0.823207,0.061602,1.742750,0.799550,0.053090,1.696045,0.817277,0.058467,1.762233,0.767703,0.084138,1.823043,0.807488,0.071904,1.762661,0.849335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,0.039216,-0.095770,0.140003,-0.984728,0.066021,1.756986,0.808404,0.001290,0.061208,1.741458,0.799115,0.618598,0.052654,1.696436,0.816785,0.775461,0.060502,1.760250,0.768843,0.253487,0.083708,1.823797,0.807227,0.768053,0.072033,1.762991,0.850050,0.826857,0.061654,1.742798,0.799692,0.053129,1.696043,0.817437,0.058561,1.762264,0.767798,0.084199,1.823122,0.807632,0.071984,1.762799,0.849386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.633333,0.039224,-0.094687,0.140207,-0.984803,0.066143,1.756961,0.808547,0.001237,0.061346,1.741430,0.799253,0.618598,0.052740,1.696417,0.816921,0.775461,0.060711,1.760212,0.768973,0.253487,0.083853,1.823766,0.807385,0.768053,0.072067,1.762978,0.850204,0.826857,0.061689,1.742849,0.799812,0.053196,1.696079,0.817524,0.058666,1.762278,0.767939,0.084296,1.823128,0.807761,0.071897,1.762486,0.850210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
