Format Version,1.23,Take Name,Exp_00A,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-06-08 10.54.50.269 AM,Total Frames in Take,1435,Total Exported Frames,1435,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1024,8.533333,0.014375,0.987839,0.153981,-0.016035,-0.366436,1.261496,0.090589,0.000452,-0.377051,1.220732,0.091424,0.000001,-0.432758,1.260340,0.092917,0.000001,-0.360487,1.300750,0.090381,0.000001,-0.295447,1.264163,0.087635,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380670,1.218583,0.086117,-0.437053,1.257097,0.092868,-0.364598,1.298186,0.087740,,,,,,,-0.363269,1.077549,0.152940,-0.313412,0.991345,0.152371,-0.313664,1.011841,0.178663,-0.337551,1.077185,0.105060,,,,,,,,,,,,,,,,,,,-0.299783,1.260160,0.085367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819674,0.571548,-3.612068,,,,,,,,,,,,,-0.346037,1.028745,0.191679,,,,,,,,,,,,,,,,-0.328685,1.043690,0.173124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,8.541667,0.014374,0.987784,0.154319,-0.016193,-0.366418,1.261533,0.090582,0.000428,-0.377032,1.220768,0.091392,0.000001,-0.432739,1.260372,0.092929,0.000001,-0.360471,1.300787,0.090400,0.000001,-0.295430,1.264205,0.087609,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380696,1.218575,0.086039,-0.437040,1.257220,0.092722,-0.364610,1.298210,0.087646,,,,,,,-0.363244,1.077556,0.152857,-0.313408,0.991313,0.152337,-0.313652,1.011829,0.178573,-0.337531,1.077254,0.104969,,,,,,,,,,,,,,,,,,,-0.299790,1.260164,0.085290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819664,0.571526,-3.612114,,,,,,,,,,,,,-0.346012,1.028882,0.191659,,,,,,,,,,,,,,,,-0.330814,1.046785,0.173563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,8.550000,0.014375,0.987729,0.154652,-0.016350,-0.366401,1.261569,0.090575,0.000421,-0.377013,1.220803,0.091361,0.000001,-0.432721,1.260404,0.092941,0.000001,-0.360454,1.300824,0.090417,0.000001,-0.295414,1.264245,0.087582,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380713,1.218536,0.086044,-0.437044,1.257188,0.092710,-0.364595,1.298213,0.087610,,,,,,,-0.363288,1.077500,0.152850,-0.313393,0.991380,0.152225,-0.313697,1.011793,0.178573,-0.337533,1.077260,0.104929,,,,,,,,,,,,,,,,,,,-0.299750,1.260197,0.085207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819641,0.571590,-3.612061,,,,,,,,,,,,,-0.346028,1.028718,0.191465,,,,,,,,,,,,,1.327869,2.688805,0.003643,-0.328706,1.043762,0.173013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,8.558333,0.014373,0.987675,0.154983,-0.016507,-0.366383,1.261606,0.090568,0.000437,-0.376993,1.220839,0.091329,0.000001,-0.432702,1.260436,0.092953,0.000001,-0.360438,1.300861,0.090435,0.000001,-0.295397,1.264287,0.087554,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380632,1.218680,0.086020,-0.436996,1.257290,0.092698,-0.364556,1.298308,0.087594,,,,,,,-0.363287,1.077515,0.152905,-0.313397,0.991377,0.152265,-0.313655,1.011936,0.178486,-0.337510,1.077317,0.104919,,,,,,,,,,,,,,,,,,,-0.299757,1.260163,0.085288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819733,0.571774,-3.611755,,,,,,,,,,,,,-0.345985,1.028910,0.191583,,,,,,,,,,,,,1.327885,2.688732,0.003639,-0.330792,1.046893,0.173460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,8.566667,0.014365,0.987618,0.155326,-0.016665,-0.366365,1.261644,0.090561,0.000437,-0.376973,1.220876,0.091297,0.000001,-0.432684,1.260470,0.092966,0.000001,-0.360422,1.300899,0.090453,0.000001,-0.295380,1.264331,0.087528,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380589,1.218821,0.085987,-0.436930,1.257379,0.092755,-0.364498,1.298385,0.087747,,,,,,,-0.363239,1.077665,0.152815,-0.313363,0.991545,0.152161,-0.313647,1.012000,0.178460,-0.337497,1.077403,0.104920,,,,,,,,,,,,,,,,,,,-0.299673,1.260355,0.085227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378115,1.029253,0.070263,,,,,,,0.819666,0.571476,-3.612076,,,,,,,,,,,,,-0.346003,1.028593,0.191413,,,,,,,,,,,,,,,,-0.328412,1.043856,0.172874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,8.575000,0.014361,0.987563,0.155662,-0.016814,-0.366346,1.261682,0.090555,0.000429,-0.376952,1.220913,0.091266,0.000001,-0.432664,1.260504,0.092978,0.000001,-0.360405,1.300938,0.090473,0.000001,-0.295363,1.264374,0.087504,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380551,1.218869,0.086087,-0.436872,1.257463,0.092756,-0.364426,1.298436,0.087812,,,,,,,-0.363224,1.077723,0.152849,-0.313389,0.991518,0.152209,-0.313606,1.012089,0.178431,-0.337474,1.077500,0.104868,,,,,,,,,,,,,,,,,,,-0.299619,1.260433,0.085277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819628,0.571426,-3.612251,,,,,,,,,,,,,-0.345995,1.028695,0.191413,,,,,,,,,,,,,1.327885,2.688752,0.003686,-0.330797,1.046933,0.173497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,8.583333,0.014362,0.987506,0.156006,-0.016952,-0.366328,1.261719,0.090551,0.000445,-0.376933,1.220949,0.091236,0.000001,-0.432645,1.260537,0.092990,0.000001,-0.360388,1.300975,0.090494,0.000001,-0.295345,1.264415,0.087483,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380495,1.218882,0.086103,-0.436827,1.257516,0.092750,-0.364402,1.298318,0.087990,,,,,,,-0.363207,1.077726,0.152803,-0.313380,0.991519,0.152164,-0.313600,1.012058,0.178401,-0.337476,1.077450,0.104877,,,,,,,,,,,,,,,,,,,-0.299607,1.260402,0.085361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819656,0.571476,-3.612122,,,,,,,,,,,,,-0.345995,1.028859,0.191371,,,,,,,,,,,,,,,,-0.330746,1.047025,0.173391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,8.591667,0.014346,0.987495,0.156100,-0.016765,-0.366310,1.261746,0.090564,0.000469,-0.376917,1.220977,0.091237,0.000000,-0.432629,1.260566,0.092978,0.000000,-0.360370,1.301002,0.090517,0.000001,-0.295326,1.264440,0.087523,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436062,1.254474,0.092185,-0.364340,1.298431,0.087954,-0.299530,1.260491,0.085353,-0.380453,1.218925,0.086085,-0.363211,1.077723,0.152747,-0.313353,0.991605,0.152033,-0.313588,1.012091,0.178316,-0.337458,1.077511,0.104820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378021,1.029486,0.070189,,,,,,,0.819639,0.571495,-3.612244,,,,,,,,,,,,,-0.345994,1.028857,0.191295,,,,,,,,,,,,,,,,-0.330751,1.047041,0.173306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,8.600000,0.014378,0.987510,0.156016,-0.016643,-0.366293,1.261773,0.090591,0.000272,-0.376904,1.221004,0.091269,0.000000,-0.432612,1.260599,0.092990,0.000001,-0.360349,1.301028,0.090539,0.000001,-0.295308,1.264460,0.087566,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436703,1.257730,0.092720,-0.364319,1.298461,0.088062,-0.299465,1.260604,0.085402,-0.380421,1.218988,0.086168,-0.363182,1.077879,0.152730,-0.313383,0.991558,0.152148,-0.313645,1.012069,0.178394,-0.337436,1.077585,0.104838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819605,0.571465,-3.612267,,,,,,,,,,,,,-0.345976,1.028875,0.191273,,,,,,,,,,,,,,,,-0.330765,1.047029,0.173401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,8.608333,0.014412,0.987526,0.155922,-0.016510,-0.366276,1.261800,0.090619,0.000279,-0.376891,1.221033,0.091302,0.000000,-0.432596,1.260634,0.093002,0.000001,-0.360327,1.301055,0.090560,0.000001,-0.295290,1.264479,0.087611,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436626,1.257913,0.092660,-0.364232,1.298594,0.088060,-0.299441,1.260674,0.085605,-0.380362,1.219159,0.086152,-0.363127,1.078019,0.152668,-0.313421,0.991605,0.152177,-0.313572,1.012301,0.178284,-0.337426,1.077642,0.104852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819643,0.571514,-3.612183,,,,,,,,,,,,,-0.345978,1.028835,0.191256,,,,,,,,,,,,,,,,-0.330720,1.047186,0.173358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,8.616667,0.014396,0.987515,0.156015,-0.016322,-0.366258,1.261829,0.090632,0.000431,-0.376875,1.221062,0.091304,0.000000,-0.432579,1.260664,0.092990,0.000000,-0.360308,1.301083,0.090583,0.000001,-0.295271,1.264506,0.087652,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.435765,1.254701,0.092184,-0.364205,1.298652,0.087973,-0.299439,1.260700,0.085557,-0.380314,1.219230,0.086060,-0.363134,1.078004,0.152603,-0.313392,0.991687,0.152058,-0.313601,1.012275,0.178263,-0.337394,1.077719,0.104777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819756,0.571796,-3.611649,,,,,,,,,,,,,-0.345986,1.028968,0.191245,,,,,,,,,,,,,,,,-0.330749,1.047146,0.173311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,8.625000,0.014399,0.987459,0.156354,-0.016463,-0.366238,1.261868,0.090626,0.000442,-0.376854,1.221100,0.091273,0.000001,-0.432559,1.260700,0.093001,0.000001,-0.360289,1.301123,0.090603,0.000001,-0.295252,1.264549,0.087629,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380329,1.219212,0.086072,-0.436652,1.257871,0.092692,-0.364207,1.298672,0.087942,,,,,,,-0.363172,1.077981,0.152657,-0.313403,0.991655,0.152030,-0.313628,1.012219,0.178248,-0.337420,1.077720,0.104747,,,,,,,,,,,,,,,,,,,-0.299422,1.260740,0.085488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819662,0.571476,-3.612221,,,,,,,,,,,,,-0.345986,1.029098,0.191201,,,,,,,,,,,,,,,,-0.330737,1.047222,0.173234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,8.633333,0.014410,0.987404,0.156685,-0.016592,-0.366219,1.261907,0.090621,0.000392,-0.376834,1.221139,0.091243,0.000001,-0.432539,1.260737,0.093011,0.000001,-0.360270,1.301162,0.090622,0.000001,-0.295234,1.264591,0.087607,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380338,1.219206,0.086102,-0.436585,1.258018,0.092588,-0.364214,1.298701,0.087915,,,,,,,-0.363150,1.078077,0.152585,-0.313380,0.991792,0.151970,-0.313632,1.012263,0.178235,-0.337391,1.077836,0.104695,,,,,,,,,,,,,,,,,,,-0.299407,1.260804,0.085451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819794,0.571785,-3.611717,,,,,,,,,,,,,-0.345968,1.029087,0.191130,,,,,,,,,,,,,,,,-0.330734,1.047244,0.173242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,8.641667,0.014394,0.987392,0.156781,-0.016406,-0.366201,1.261938,0.090632,0.000432,-0.376817,1.221170,0.091243,0.000000,-0.432522,1.260769,0.092998,0.000000,-0.360251,1.301192,0.090643,0.000001,-0.295214,1.264620,0.087646,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.435720,1.254925,0.092122,-0.364142,1.298905,0.087876,-0.299370,1.260966,0.085405,-0.380306,1.219395,0.086063,-0.363147,1.078206,0.152587,-0.313421,0.991840,0.151994,-0.313632,1.012402,0.178221,-0.337404,1.077909,0.104739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819641,0.571465,-3.612244,,,,,,,,,,,,,-0.346003,1.029117,0.191106,,,,,,,,,,,,,,,,-0.330692,1.047440,0.173145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,8.650000,0.014426,0.987413,0.156661,-0.016285,-0.366184,1.261967,0.090660,0.000311,-0.376804,1.221201,0.091278,0.000000,-0.432505,1.260806,0.093011,0.000001,-0.360230,1.301221,0.090662,0.000001,-0.295196,1.264642,0.087688,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436568,1.258192,0.092799,-0.364097,1.299009,0.087930,-0.299354,1.261024,0.085506,-0.380262,1.219530,0.086099,-0.363156,1.078303,0.152661,-0.313430,0.991949,0.152003,-0.313626,1.012497,0.178226,-0.337406,1.077947,0.104811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819601,0.571400,-3.612267,,,,,,,,,,,,,-0.345997,1.029203,0.191088,,,,,,,,,,,,,,,,-0.330727,1.047459,0.173233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,8.658333,0.014411,0.987401,0.156757,-0.016097,-0.366165,1.262000,0.090671,0.000412,-0.376787,1.221233,0.091278,0.000000,-0.432487,1.260840,0.092997,0.000000,-0.360210,1.301253,0.090684,0.000001,-0.295176,1.264672,0.087727,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.435647,1.255123,0.092186,-0.364035,1.299121,0.087930,-0.299299,1.261161,0.085433,-0.380225,1.219645,0.086060,-0.363150,1.078360,0.152585,-0.313452,0.991944,0.151955,-0.313650,1.012529,0.178135,-0.337410,1.078056,0.104720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819666,0.571556,-3.612122,,,,,,,,,,,,,-0.346024,1.029337,0.191086,,,,,,,,,,,,,,,,-0.330720,1.047558,0.173165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,8.666667,0.014395,0.987389,0.156853,-0.015909,-0.366147,1.262032,0.090683,0.000412,-0.376770,1.221266,0.091278,0.000000,-0.432470,1.260874,0.092984,0.000000,-0.360190,1.301286,0.090705,0.000001,-0.295157,1.264703,0.087767,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.435634,1.255234,0.092231,-0.364020,1.299148,0.087992,-0.299288,1.261178,0.085498,-0.380206,1.219691,0.086082,-0.363190,1.078282,0.152611,-0.313482,0.991929,0.151942,-0.313657,1.012544,0.178101,-0.337415,1.078103,0.104675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819616,0.571400,-3.612366,,,,,,,,,,,,,-0.346020,1.029424,0.191055,,,,,,,,,,,,,,,,-0.330699,1.047606,0.173061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,8.675000,0.014432,0.987409,0.156734,-0.015794,-0.366129,1.262064,0.090712,0.000297,-0.376757,1.221299,0.091314,0.000000,-0.432453,1.260913,0.092998,0.000001,-0.360169,1.301317,0.090725,0.000001,-0.295138,1.264727,0.087809,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436475,1.258548,0.092943,-0.363982,1.299272,0.088058,-0.299267,1.261282,0.085598,-0.380164,1.219868,0.086105,-0.363205,1.078396,0.152652,-0.313494,0.992034,0.151917,-0.313656,1.012647,0.178090,-0.337433,1.078170,0.104699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819611,0.571400,-3.612320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.330743,1.047677,0.173105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,8.683333,0.014416,0.987397,0.156830,-0.015605,-0.366102,1.262061,0.090732,0.000002,-0.376731,1.221297,0.091323,0.000000,-0.432426,1.260913,0.092993,0.000001,-0.360140,1.301314,0.090755,0.000000,-0.295110,1.264723,0.087857,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.435625,1.255379,0.092396,-0.363951,1.299508,0.088044,-0.298394,1.258444,0.084949,-0.380209,1.219932,0.086230,-0.363215,1.078508,0.152683,-0.313533,0.992091,0.151963,-0.313629,1.012843,0.178039,-0.337415,1.078377,0.104640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819633,0.571419,-3.612251,,,,,,,,,,,,,-0.346032,1.029423,0.191014,,,,,,,,,,,,,,,,-0.330713,1.047864,0.173028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
