Format Version,1.23,Take Name,EXP_00A,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-07-06 11.21.54.277 AM,Total Frames in Take,697,Total Exported Frames,697,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
549,4.575000,-0.342040,0.928596,-0.089476,0.112751,-0.459977,1.262053,0.190100,0.000222,-0.520132,1.258958,0.145343,0.949677,-0.464595,1.298098,0.173796,0.520562,-0.484492,1.272943,0.231745,0.764534,-0.414286,1.266354,0.232138,0.000001,-0.462996,1.224036,0.198763,0.000000,-0.445095,1.264987,0.185944,0.504032,-0.428245,1.248998,0.162975,0.722900,-0.520127,1.258909,0.145335,-0.464668,1.298564,0.173710,-0.484419,1.272866,0.231534,-0.414078,1.267618,0.231867,,,,-0.445186,1.264516,0.185816,-0.428438,1.248936,0.163163,,,,-0.460817,1.223714,0.197743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456408,1.238584,0.189797,,,
550,4.583333,-0.342953,0.928279,-0.089415,0.112632,-0.459961,1.262123,0.190063,0.000247,-0.520126,1.258903,0.145328,0.949677,-0.464653,1.298155,0.173752,0.520562,-0.484482,1.272977,0.231714,0.764534,-0.414264,1.266521,0.232084,0.000001,-0.462904,1.224103,0.198736,0.000000,-0.445086,1.265084,0.185901,0.504032,-0.428214,1.249122,0.162929,0.722900,-0.520115,1.258738,0.145417,-0.464769,1.298626,0.173678,-0.484522,1.272903,0.231465,-0.414147,1.267681,0.231859,,,,-0.445215,1.264577,0.185768,-0.428526,1.249013,0.163105,,,,-0.460120,1.223819,0.197948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456533,1.238735,0.189771,,,
551,4.591667,-0.343784,0.927990,-0.089413,0.112483,-0.459962,1.262191,0.190034,0.000230,-0.520137,1.258852,0.145321,0.843104,-0.464722,1.298209,0.173712,0.537660,-0.484486,1.273016,0.231689,0.798937,-0.414257,1.266681,0.232036,0.057588,-0.462836,1.224168,0.198721,0.000000,-0.445093,1.265176,0.185865,0.432117,-0.428202,1.249235,0.162893,0.547516,-0.520183,1.258733,0.145412,-0.464868,1.298647,0.173688,-0.484576,1.273012,0.231510,-0.414132,1.267590,0.231822,,,,-0.445269,1.264641,0.185788,-0.428569,1.249085,0.163110,,,,-0.460185,1.223865,0.197943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.459160,1.236761,0.191370,,,
552,4.600000,-0.345507,0.927424,-0.088382,0.112685,-0.459975,1.262354,0.189981,0.000186,-0.520160,1.258854,0.145294,0.843104,-0.464882,1.298379,0.173719,0.537660,-0.484519,1.273020,0.231666,0.798937,-0.414266,1.266955,0.231968,0.057588,-0.462699,1.224307,0.198610,0.000000,-0.445121,1.265403,0.185809,0.432117,-0.428179,1.249563,0.162804,0.547516,-0.520325,1.258851,0.145305,-0.465380,1.299040,0.173802,-0.484641,1.272996,0.231545,-0.414320,1.267829,0.231866,,,,-0.445337,1.264700,0.185832,-0.428731,1.249343,0.163080,,,,-0.460902,1.223744,0.197660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.459118,1.236639,0.191364,,,
553,4.608333,-0.346654,0.927016,-0.088049,0.112784,-0.460005,1.262479,0.189952,0.000185,-0.520188,1.258844,0.145273,0.791510,-0.465004,1.298498,0.173703,0.486886,-0.484569,1.273068,0.231644,0.694788,-0.414301,1.267179,0.231932,0.291074,-0.462632,1.224422,0.198567,0.000000,-0.445159,1.265566,0.185778,0.000000,-0.428181,1.249777,0.162765,0.195125,-0.520388,1.258808,0.145319,-0.465225,1.298961,0.173688,-0.484860,1.273138,0.231584,-0.414399,1.267881,0.231898,,,,-0.445425,1.264678,0.185871,-0.428806,1.249377,0.163077,,,,-0.460212,1.223858,0.197975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.459075,1.236695,0.191376,,,
554,4.616667,-0.345890,0.927240,-0.088637,0.112829,-0.460096,1.262386,0.189973,0.000155,-0.520259,1.258815,0.145263,0.791510,-0.465025,1.298399,0.173691,0.486886,-0.484666,1.273052,0.231643,0.694788,-0.414408,1.267044,0.231976,0.291074,-0.462792,1.224341,0.198620,0.000000,-0.445242,1.265444,0.185806,0.000000,-0.428278,1.249607,0.162815,0.195125,-0.520443,1.258756,0.145322,,,,-0.484918,1.272996,0.231614,-0.414471,1.267916,0.231921,,,,-0.445530,1.264777,0.185841,-0.428737,1.249169,0.163204,-0.465553,1.299060,0.173799,-0.460924,1.223671,0.197683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436085,1.256677,0.175487
555,4.625000,-0.346730,0.926938,-0.088689,0.112684,-0.460151,1.262432,0.189990,0.000253,-0.520322,1.258737,0.145300,0.685039,-0.465147,1.298429,0.173694,0.447765,-0.484726,1.273074,0.231663,0.725255,-0.414458,1.267187,0.231977,0.397732,-0.462778,1.224386,0.198654,0.000000,-0.445303,1.265514,0.185817,0.244352,-0.428320,1.249696,0.162828,0.260189,-0.520441,1.258579,0.145545,-0.465474,1.298848,0.173845,-0.484997,1.273045,0.231630,-0.414422,1.267787,0.231932,,,,-0.445578,1.264810,0.185839,-0.428809,1.249272,0.163186,,,,-0.460949,1.223713,0.197703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.460043,1.236722,0.191624,,,
556,4.633333,-0.346481,0.926977,-0.089320,0.112634,-0.460219,1.262397,0.190025,0.000255,-0.520375,1.258690,0.145316,0.752675,-0.465186,1.298379,0.173685,0.350988,-0.484803,1.273102,0.231676,0.755609,-0.414539,1.267171,0.232024,0.384825,-0.462874,1.224363,0.198732,0.000000,-0.445368,1.265465,0.185854,0.421159,-0.428385,1.249610,0.162889,0.407467,-0.520442,1.258602,0.145538,-0.465525,1.298892,0.173892,-0.485041,1.273065,0.231633,-0.414503,1.267744,0.231804,,,,-0.445601,1.264941,0.185932,-0.428665,1.249259,0.163277,,,,-0.460284,1.223902,0.197986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436165,1.256759,0.175543
557,4.641667,-0.345973,0.927104,-0.089712,0.112838,-0.460280,1.262354,0.190066,0.000123,-0.520409,1.258692,0.145316,0.752675,-0.465197,1.298334,0.173706,0.350988,-0.484883,1.273105,0.231694,0.755609,-0.414625,1.267098,0.232094,0.384825,-0.462983,1.224327,0.198787,0.000000,-0.445423,1.265404,0.185903,0.421159,-0.428442,1.249520,0.162958,0.407467,-0.520512,1.258781,0.145424,,,,-0.485061,1.273088,0.231665,-0.414614,1.268123,0.232037,,,,-0.445598,1.265021,0.185990,-0.428596,1.249335,0.163366,-0.465719,1.299194,0.173927,-0.461775,1.224794,0.198230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,4.650000,-0.345806,0.927130,-0.089965,0.112938,-0.460344,1.262351,0.190090,0.000162,-0.520456,1.258695,0.145318,0.871104,-0.465241,1.298327,0.173716,0.000000,-0.484958,1.273125,0.231705,0.811708,-0.414703,1.267093,0.232134,0.000001,-0.463064,1.224328,0.198824,0.000000,-0.445484,1.265394,0.185932,0.628221,-0.428500,1.249496,0.162999,0.603612,-0.520487,1.258766,0.145421,,,,-0.485128,1.273202,0.231677,-0.414600,1.268131,0.232055,,,,-0.445554,1.265035,0.185999,-0.428824,1.249574,0.163214,-0.465873,1.299368,0.173815,-0.461728,1.224780,0.198248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.459296,1.236705,0.191422,,,
559,4.658333,-0.345292,0.927273,-0.090251,0.113105,-0.460370,1.262296,0.190108,0.000131,-0.520461,1.258693,0.145303,0.871104,-0.465219,1.298272,0.173721,0.000000,-0.484996,1.273108,0.231706,0.811708,-0.414748,1.267000,0.232177,0.000001,-0.463136,1.224278,0.198851,0.000000,-0.445504,1.265322,0.185958,0.628221,-0.428524,1.249399,0.163039,0.603612,-0.520436,1.258755,0.145342,,,,-0.485009,1.273036,0.231664,-0.414553,1.268113,0.232027,,,,-0.445555,1.264892,0.185897,-0.428569,1.249225,0.163340,-0.465808,1.299359,0.173782,-0.460216,1.223880,0.198030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436130,1.256684,0.175467
560,4.666667,-0.345769,0.927103,-0.090297,0.113007,-0.460364,1.262325,0.190112,0.000251,-0.520460,1.258650,0.145320,0.785462,-0.465251,1.298292,0.173716,0.340881,-0.484992,1.273125,0.231712,0.888604,-0.414738,1.267085,0.232171,0.173575,-0.463091,1.224307,0.198867,0.000000,-0.445502,1.265364,0.185959,0.574759,-0.428511,1.249450,0.163041,0.703424,-0.520310,1.258604,0.145467,-0.465414,1.298903,0.173901,-0.484941,1.273050,0.231648,-0.414389,1.267762,0.231852,,,,-0.445484,1.264939,0.185948,-0.428662,1.249363,0.163281,,,,-0.460824,1.223741,0.197727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,4.675000,-0.346305,0.926942,-0.089748,0.113122,-0.460336,1.262374,0.190094,0.000216,-0.520438,1.258666,0.145312,0.785462,-0.465272,1.298350,0.173733,0.340881,-0.484968,1.273104,0.231710,0.888604,-0.414706,1.267151,0.232147,0.173575,-0.463014,1.224344,0.198813,0.000000,-0.445479,1.265435,0.185940,0.574759,-0.428473,1.249565,0.163003,0.703424,-0.520290,1.258783,0.145329,-0.465300,1.298900,0.173855,-0.484778,1.273035,0.231589,-0.414372,1.268101,0.231965,,,,-0.445402,1.264977,0.185915,-0.428572,1.249368,0.163230,,,,-0.460778,1.223835,0.197722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.459017,1.237002,0.191361,,,
562,4.683333,-0.345672,0.927165,-0.089913,0.113102,-0.460294,1.262319,0.190082,0.000160,-0.520395,1.258688,0.145292,0.769982,-0.465178,1.298300,0.173716,0.000000,-0.484918,1.273089,0.231693,0.634136,-0.414664,1.267040,0.232141,0.000001,-0.463025,1.224295,0.198806,0.000000,-0.445432,1.265360,0.185930,0.426922,-0.428445,1.249464,0.162998,0.781050,-0.520199,1.258809,0.145282,,,,-0.484593,1.273040,0.231531,-0.414245,1.268093,0.231882,,,,-0.445261,1.264825,0.185817,-0.428454,1.249341,0.163178,-0.465350,1.299184,0.173773,-0.460734,1.223905,0.197670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.458971,1.236874,0.191357,,,
563,4.691667,-0.345430,0.927266,-0.089956,0.112975,-0.460227,1.262320,0.190048,0.000220,-0.520338,1.258718,0.145270,0.769982,-0.465094,1.298302,0.173679,0.000000,-0.484837,1.273108,0.231662,0.634136,-0.414586,1.267020,0.232098,0.000001,-0.462977,1.224298,0.198776,0.000000,-0.445364,1.265352,0.185892,0.426922,-0.428390,1.249444,0.162958,0.781050,-0.520118,1.258801,0.145225,-0.464816,1.298755,0.173602,-0.484392,1.273083,0.231426,-0.414121,1.268075,0.231775,,,,-0.445164,1.264783,0.185711,-0.428352,1.249310,0.163057,,,,-0.459747,1.224555,0.198306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,4.700000,-0.345198,0.927352,-0.090119,0.112849,-0.460147,1.262320,0.189996,0.000237,-0.520265,1.258737,0.145224,0.719963,-0.464997,1.298300,0.173615,0.448461,-0.484748,1.273135,0.231609,0.398574,-0.414500,1.267009,0.232040,0.000001,-0.462918,1.224302,0.198736,0.000000,-0.445284,1.265343,0.185838,0.348315,-0.428320,1.249418,0.162907,0.822172,-0.520000,1.258778,0.145145,-0.464686,1.298734,0.173476,-0.484283,1.273091,0.231230,-0.413984,1.268077,0.231655,,,,-0.445071,1.264773,0.185604,-0.428246,1.249261,0.162945,,,,-0.460207,1.224191,0.197778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,4.708333,-0.344908,0.927466,-0.090239,0.112701,-0.460051,1.262312,0.189924,0.000230,-0.520179,1.258757,0.145164,0.719963,-0.464879,1.298290,0.173536,0.448461,-0.484637,1.273152,0.231539,0.398574,-0.414394,1.266979,0.231959,0.000001,-0.462846,1.224298,0.198674,0.000000,-0.445186,1.265323,0.185763,0.348315,-0.428237,1.249382,0.162834,0.822172,-0.519879,1.258792,0.145035,-0.464565,1.298737,0.173367,-0.484148,1.273125,0.231170,-0.413876,1.268096,0.231568,,,,-0.444914,1.264845,0.185409,-0.428121,1.249222,0.162881,,,,-0.460383,1.224122,0.197632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456276,1.238675,0.189671,,,
566,4.716667,-0.345678,0.927213,-0.090123,0.112517,-0.459915,1.262408,0.189835,0.000254,-0.520059,1.258752,0.145106,0.677795,-0.464808,1.298377,0.173445,0.312729,-0.484497,1.273215,0.231461,0.418692,-0.414244,1.267154,0.231847,0.000001,-0.462645,1.224391,0.198592,0.000000,-0.445057,1.265443,0.185666,0.274105,-0.428094,1.249526,0.162731,0.906795,-0.519764,1.258769,0.144976,-0.464359,1.298852,0.173233,-0.484042,1.273153,0.231105,-0.413791,1.268115,0.231507,,,,-0.444821,1.264861,0.185303,-0.428125,1.249444,0.162763,,,,-0.460301,1.224141,0.197601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456234,1.238629,0.189634,-0.436226,1.257671,0.174155
567,4.725000,-0.345261,0.927361,-0.090367,0.112385,-0.459815,1.262385,0.189745,0.000239,-0.519964,1.258767,0.145019,0.677795,-0.464675,1.298352,0.173340,0.312729,-0.484386,1.273233,0.231367,0.418692,-0.414139,1.267105,0.231753,0.000001,-0.462581,1.224374,0.198518,0.000000,-0.444954,1.265404,0.185574,0.274105,-0.428008,1.249460,0.162645,0.906795,-0.519672,1.258753,0.144844,-0.464283,1.298863,0.173087,-0.483984,1.273175,0.230996,-0.413589,1.268181,0.231286,,,,-0.444741,1.264882,0.185199,-0.427921,1.249232,0.162639,,,,-0.460213,1.224154,0.197471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456212,1.238658,0.189556,-0.436170,1.257759,0.174142
568,4.733333,-0.345010,0.927439,-0.090601,0.112323,-0.459718,1.262374,0.189649,0.000226,-0.519866,1.258774,0.144920,0.653773,-0.464556,1.298337,0.173229,0.360824,-0.484286,1.273254,0.231265,0.487538,-0.414042,1.267085,0.231659,0.000001,-0.462507,1.224368,0.198437,0.000000,-0.444855,1.265383,0.185478,0.356338,-0.427916,1.249420,0.162556,0.807980,-0.519581,1.258736,0.144728,-0.464256,1.298851,0.172997,-0.483947,1.273216,0.230883,-0.413551,1.268228,0.231201,,,,-0.444685,1.264893,0.185097,-0.427788,1.249282,0.162517,,,,-0.460186,1.224241,0.197385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456172,1.238708,0.189504,-0.436164,1.257875,0.174138
569,4.741667,-0.344851,0.927480,-0.090832,0.112287,-0.459631,1.262377,0.189559,0.000218,-0.519775,1.258781,0.144825,0.653773,-0.464453,1.298335,0.173123,0.360824,-0.484199,1.273282,0.231168,0.487538,-0.413958,1.267087,0.231572,0.000001,-0.462435,1.224376,0.198362,0.000000,-0.444766,1.265378,0.185389,0.356338,-0.427831,1.249399,0.162475,0.807980,-0.519535,1.258743,0.144664,-0.464228,1.298855,0.172942,-0.483922,1.273274,0.230810,-0.413534,1.268295,0.231164,,,,-0.444635,1.264950,0.185033,-0.427727,1.249336,0.162469,,,,-0.460156,1.224344,0.197354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456067,1.238731,0.189465,-0.436145,1.257907,0.174113
570,4.750000,-0.344535,0.927553,-0.091351,0.112234,-0.459561,1.262350,0.189480,0.000147,-0.519694,1.258759,0.144731,0.750919,-0.464351,1.298297,0.173010,0.000000,-0.484133,1.273313,0.231071,0.690028,-0.413897,1.267065,0.231502,0.000001,-0.462397,1.224359,0.198317,0.000000,-0.444693,1.265336,0.185311,0.528910,-0.427762,1.249324,0.162418,0.871180,-0.519477,1.258718,0.144617,,,,-0.484001,1.273398,0.230804,-0.413526,1.268332,0.231160,,,,-0.444636,1.264960,0.185034,-0.427661,1.249250,0.162445,-0.464360,1.299196,0.172875,-0.460096,1.224310,0.197322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456046,1.238703,0.189463,-0.436114,1.257969,0.174155
571,4.758333,-0.344537,0.927533,-0.091451,0.112313,-0.459502,1.262358,0.189427,0.000226,-0.519626,1.258760,0.144665,0.848095,-0.464289,1.298302,0.172951,0.380279,-0.484083,1.273326,0.231012,0.746348,-0.413847,1.267078,0.231459,0.000001,-0.462339,1.224368,0.198269,0.000000,-0.444633,1.265343,0.185261,0.587072,-0.427698,1.249328,0.162374,0.860767,-0.519489,1.258706,0.144628,-0.464217,1.298916,0.172915,-0.483943,1.273247,0.230815,-0.413539,1.268353,0.231200,,,,-0.444639,1.264974,0.185076,-0.427666,1.249368,0.162503,,,,-0.460045,1.224225,0.197322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456079,1.238696,0.189498,-0.436107,1.257983,0.174173
572,4.766667,-0.344621,0.927490,-0.091478,0.112387,-0.459461,1.262359,0.189385,0.000221,-0.519577,1.258748,0.144614,0.848095,-0.464252,1.298301,0.172907,0.380279,-0.484051,1.273323,0.230965,0.746348,-0.413813,1.267089,0.231423,0.000001,-0.462292,1.224368,0.198227,0.000000,-0.444592,1.265347,0.185221,0.587072,-0.427650,1.249334,0.162336,0.860767,-0.519476,1.258653,0.144617,-0.464355,1.298830,0.173017,-0.483957,1.273234,0.230805,-0.413552,1.268385,0.231197,,,,-0.444652,1.264989,0.185045,-0.427665,1.249357,0.162467,,,,-0.460019,1.224254,0.197337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456079,1.238811,0.189433,,,
573,4.775000,-0.344758,0.927431,-0.091461,0.112463,-0.459431,1.262363,0.189348,0.000220,-0.519541,1.258735,0.144570,0.889826,-0.464232,1.298305,0.172872,0.431463,-0.484029,1.273317,0.230926,0.834199,-0.413790,1.267105,0.231392,0.000001,-0.462252,1.224371,0.198188,0.000000,-0.444563,1.265356,0.185186,0.635676,-0.427613,1.249349,0.162303,0.852017,-0.519490,1.258643,0.144602,-0.464386,1.298834,0.173012,-0.483982,1.273228,0.230795,-0.413694,1.268396,0.231318,,,,-0.444646,1.265036,0.185033,-0.427654,1.249399,0.162436,,,,-0.460152,1.224672,0.197485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456179,1.238690,0.189474,-0.437454,1.255978,0.172398
574,4.783333,-0.345539,0.927150,-0.091295,0.112518,-0.459396,1.262452,0.189325,0.000232,-0.519504,1.258729,0.144552,0.889826,-0.464259,1.298388,0.172853,0.431463,-0.484009,1.273360,0.230906,0.834199,-0.413759,1.267267,0.231365,0.000001,-0.462152,1.224455,0.198161,0.000000,-0.444533,1.265471,0.185162,0.635676,-0.427559,1.249496,0.162275,0.852017,-0.519511,1.258656,0.144630,-0.464313,1.298920,0.172973,-0.483985,1.273226,0.230810,-0.413713,1.268432,0.231332,,,,-0.444643,1.265105,0.185054,-0.427796,1.249767,0.162474,,,,-0.460140,1.224694,0.197491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456014,1.238765,0.189436,-0.436168,1.258102,0.174167
575,4.791667,-0.345671,0.927098,-0.091219,0.112607,-0.459381,1.262455,0.189310,0.000221,-0.519483,1.258720,0.144530,0.862012,-0.464253,1.298393,0.172843,0.415573,-0.484001,1.273349,0.230891,0.843423,-0.413749,1.267278,0.231355,0.000001,-0.462125,1.224456,0.198139,0.000000,-0.444518,1.265480,0.185149,0.594253,-0.427536,1.249514,0.162261,0.735335,-0.519504,1.258635,0.144637,-0.464344,1.298952,0.172987,-0.483992,1.273204,0.230832,-0.413719,1.268545,0.231263,,,,-0.444647,1.265105,0.185062,-0.427660,1.249562,0.162490,,,,-0.460445,1.224896,0.197538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456096,1.238739,0.189448,-0.436162,1.258090,0.174182
576,4.800000,-0.345796,0.927048,-0.091155,0.112689,-0.459368,1.262455,0.189294,0.000234,-0.519465,1.258708,0.144508,0.862012,-0.464249,1.298392,0.172832,0.415573,-0.483995,1.273335,0.230874,0.843423,-0.413742,1.267285,0.231345,0.000001,-0.462102,1.224453,0.198118,0.000000,-0.444506,1.265484,0.185135,0.594253,-0.427517,1.249526,0.162246,0.735335,-0.519493,1.258617,0.144618,-0.464345,1.299000,0.172975,-0.484007,1.273187,0.230808,-0.413722,1.268465,0.231358,,,,-0.444658,1.265104,0.185063,-0.427627,1.249540,0.162436,,,,-0.459955,1.224260,0.197274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456202,1.238756,0.189411,-0.436147,1.258155,0.174222
577,4.808333,-0.346032,0.926955,-0.091069,0.112794,-0.459350,1.262450,0.189269,0.000208,-0.519440,1.258678,0.144476,0.864310,-0.464249,1.298388,0.172812,0.451615,-0.483988,1.273311,0.230848,0.814900,-0.413732,1.267298,0.231325,0.016757,-0.462065,1.224446,0.198086,0.000000,-0.444489,1.265488,0.185112,0.588432,-0.427489,1.249543,0.162223,0.868679,-0.519444,1.258561,0.144543,-0.464415,1.298885,0.172975,-0.483995,1.273157,0.230746,-0.413443,1.268184,0.231011,,,,-0.444635,1.265121,0.184995,-0.427525,1.249550,0.162349,,,,-0.459714,1.224424,0.197370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456251,1.238627,0.189412,,,
578,4.816667,-0.346199,0.926882,-0.091001,0.112937,-0.459327,1.262444,0.189224,0.000210,-0.519405,1.258656,0.144418,0.864310,-0.464236,1.298383,0.172772,0.451615,-0.483977,1.273288,0.230800,0.814900,-0.413718,1.267303,0.231291,0.016757,-0.462027,1.224437,0.198034,0.000000,-0.444466,1.265489,0.185071,0.588432,-0.427455,1.249555,0.162182,0.868679,-0.519349,1.258539,0.144412,-0.464358,1.298879,0.172844,-0.483985,1.273145,0.230666,-0.413684,1.268592,0.231175,,,,-0.444538,1.265164,0.184846,-0.427476,1.249532,0.162282,,,,-0.460318,1.224862,0.197374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456105,1.238692,0.189362,,,
579,4.825000,-0.346446,0.926763,-0.091043,0.113124,-0.459291,1.262438,0.189170,0.000250,-0.519352,1.258615,0.144343,0.884028,-0.464215,1.298374,0.172716,0.081398,-0.483963,1.273269,0.230737,0.767604,-0.413701,1.267324,0.231253,0.000001,-0.461973,1.224430,0.197981,0.000000,-0.444431,1.265491,0.185022,0.601287,-0.427402,1.249566,0.162140,0.864558,-0.519295,1.258524,0.144299,-0.464434,1.299266,0.172715,-0.483968,1.273160,0.230532,-0.413521,1.268549,0.231048,,,,-0.444484,1.265182,0.184775,-0.427332,1.249633,0.162234,,,,-0.459618,1.224430,0.197170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456139,1.238647,0.189282,-0.436110,1.258304,0.174132
580,4.833333,-0.347104,0.926495,-0.091377,0.113034,-0.459228,1.262474,0.189100,0.000227,-0.519284,1.258532,0.144276,0.884028,-0.464200,1.298389,0.172615,0.081398,-0.483914,1.273309,0.230657,0.767604,-0.413645,1.267457,0.231179,0.000001,-0.461861,1.224470,0.197944,0.000000,-0.444372,1.265543,0.184950,0.601287,-0.427323,1.249620,0.162082,0.864558,-0.519099,1.258353,0.144283,-0.464227,1.298992,0.172562,-0.483930,1.273173,0.230402,-0.413368,1.268385,0.230909,,,,-0.444415,1.265217,0.184663,-0.427235,1.249632,0.162077,,,,-0.459579,1.224485,0.197082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456140,1.238680,0.189191,-0.436089,1.258356,0.174105
581,4.841667,-0.347667,0.926270,-0.091626,0.112942,-0.459163,1.262496,0.189006,0.000228,-0.519216,1.258456,0.144187,0.759033,-0.464176,1.298394,0.172495,0.445524,-0.483859,1.273332,0.230556,0.663175,-0.413583,1.267560,0.231079,0.129087,-0.461753,1.224496,0.197876,0.000000,-0.444310,1.265579,0.184852,0.517768,-0.427244,1.249659,0.161994,0.886469,-0.519012,1.258335,0.144145,-0.464244,1.298944,0.172472,-0.483857,1.273194,0.230249,-0.413316,1.268252,0.230623,,,,-0.444350,1.265223,0.184530,-0.427155,1.249629,0.161930,,,,-0.459716,1.224370,0.196763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456169,1.238642,0.189112,,,
